Date,Albania-Pers,Albania-Mort,Bulgaria-Corp,Bulgaria-Mort,Bulgaria-Pers,Croatia-Mort,Croatia-Pers,Croatia-Corp,Hungary-Pers,Hungary-Corp,Montenegro-Corp,Montenegro-Pers,Romania-Mort,Romania-Corp,Serbia-Corp,Russia-Corp
2015.333333333333,0.07320113315049691,0.02066359800966404,0.05837130293897355,0.03955364057556648,0.01526970713685516,0.03847359492367061,0.04232456920478229,0.03290362511913376,0.05785861452572229,0.02177986038470051,0.043049436999436,0.03574946932606388,0.05013067640072054,0.0861070462145081,0.07337404854371625,0.0383171907958854
2015.416666666667,0.07344040827340534,0.02047488095485139,0.05805981552661441,0.03985427666879471,0.01548374507250974,0.04027903348660446,0.04345404851302937,0.02920475881048376,0.05777733394852883,0.02188350409941334,0.04614984557685129,0.03514913280672616,0.05016757846791491,0.0861066445232052,0.07199286546528014,0.03862846852466008
2015.5,0.07401,0.020168,0.057909,0.038073,0.015488,0.041016,0.044684,0.031292,0.056793,0.02146,0.044004,0.039448,0.050248,0.084801,0.06777300000000001,0.039508
2015.583333333333,0.07412711499713107,0.02038982777223828,0.05765245646055036,0.03795513022387541,0.01511922920809612,0.04179935408121584,0.04515903410859149,0.02990438748829838,0.05505894705966612,0.02076572414247891,0.04334641167895333,0.03900444922890411,0.04890712989749756,0.09001936350791506,0.06685679110157612,0.05624633506239135
2015.666666666667,0.0733105280049415,0.02056695960434871,0.05748884918139138,0.03799848648175446,0.01522664272054283,0.04171773835511285,0.0460911869719793,0.02966473398155751,0.05468409315288877,0.01896862908788974,0.04331208145999629,0.03869517101281275,0.04746009427455242,0.09161539550441712,0.06382981991599296,0.0833910501632896
2015.75,0.081512,0.02096,0.05751299999999999,0.037116,0.016232,0.042168,0.045894,0.028916,0.055281,0.018796,0.040962,0.037545,0.04505199999999999,0.089364,0.063417,0.06930399999999999
2015.833333333333,0.08197720392126946,0.02102953509476657,0.05440519447872864,0.03706741679802907,0.01648027914517181,0.04188173482639307,0.04513490205021119,0.02779001155225114,0.05524064983170704,0.01972435688406928,0.04171371847006737,0.03666562669928577,0.04384452118811454,0.09006333242409623,0.0629838498053251,0.07009177238597772
2015.916666666667,0.08230676830285014,0.020848277872829,0.05188525423858877,0.03696474730542886,0.01670525922820092,0.04235304358341794,0.04323133230698147,0.02731532699107303,0.05474813167826306,0.02174351580898437,0.04212061397110688,0.03674809716633701,0.04367777215738613,0.08340524895353481,0.06250595346915071,0.06489298393791845
2016.0,0.08252400000000001,0.0215,0.05139299999999999,0.03694,0.016604,0.040044,0.043815,0.027164,0.054372,0.02068,0.043437,0.036346,0.04306,0.080067,0.061811,0.060844
2016.083333333333,0.07889576526093489,0.02123334456232185,0.04850738699509415,0.03655262484542315,0.01675389403076702,0.04015904830304527,0.04383154525853487,0.0266031417240711,0.05346282822542499,0.02003962326423025,0.03953478668335966,0.03621695920549493,0.04297604583883767,0.07980333211056365,0.05874710995077451,0.03838895801279688
2016.166666666667,0.07658197159789634,0.02090289198604228,0.04754650645882694,0.03616142187724732,0.016473544643279,0.04030360841886364,0.04377043666568834,0.02556550411233065,0.05293132641415652,0.01975465514998994,0.03932916822495468,0.03444031859799585,0.04290409816659674,0.07969617474692008,0.06330148053969269,0.03813277129129745
2016.25,0.076078,0.02012,0.04757699999999999,0.035994,0.017036,0.040359,0.044024,0.02606,0.0534,0.019432,0.040539,0.032562,0.042964,0.079617,0.05177900000000001,0.039676
2016.333333333333,0.07633636761927275,0.02177862543967083,0.04778157490075063,0.03731616603077142,0.01777553350685011,0.04062574206669648,0.04496473063547195,0.02606286755562472,0.05344067027917931,0.01986257516190862,0.04015871112040548,0.03254013286360691,0.03913072516271674,0.07973244465843767,0.04779406615049553,0.05538324805748131
2016.416666666667,0.07714276040196673,0.02254717782934442,0.04776575475823322,0.03800119727035481,0.01807668430767074,0.04152872915510832,0.04667017041571216,0.02606122017717136,0.05310293295726819,0.01982165837937108,0.04004202497845927,0.03261324064956456,0.0380039709506431,0.07916558417666103,0.04715679614935858,0.05926165323750831
2016.5,0.078421,0.022688,0.04305,0.037963,0.0179,0.042411,0.047258,0.026048,0.051474,0.021124,0.039801,0.03166,0.037144,0.078249,0.04585,0.05626
2016.583333333333,0.07709601560991647,0.02344180204847844,0.04064789245402028,0.03815531509186786,0.01870577457693364,0.04225267043235174,0.04669627741305996,0.02353510069264179,0.05230225344448762,0.02036221683129844,0.040148921154407,0.03236961882596725,0.03432049453074474,0.07336939245425177,0.03887948783832877,0.05557265154332095
2016.666666666667,0.07622820702046863,0.02362363466301864,0.0358927094763491,0.03783301056011134,0.01893672847930604,0.04106790694487516,0.04657947725892725,0.0204206440430841,0.05293060668236611,0.01795040355889926,0.03828323681254356,0.03258815047857212,0.03349467331404295,0.07212088312487214,0.03402911140623247,0.03471522853855902
2016.75,0.07685900000000001,0.023384,0.038685,0.036929,0.01922,0.040629,0.046345,0.021224,0.052734,0.017068,0.037983,0.032595,0.034024,0.07014899999999999,0.03826,0.014692
